Gwalior	35	26.2298	78.1734
Gwara	39	30.1036	79.9819
Gwara	35	22.5935	81.2301
Gwalior	24	24.9335	74.8445
Gwaldam	39	30.0061	79.5688
Gwarighat	35	23.1127	79.9215
Gwar	12	32.7913	74.5856
Gwaiganj	35	24.6425	79.2299
Gwaltall	35	24.9419	79.3634
Gwal	11	31.4159	77.5134
Gwah	11	31.4182	77.5503
Gwahi	10	30.6593	77.1510
Gwari	24	26.3372	76.6230
Gwari	24	26.3251	76.5794
Gwarl	24	26.2014	76.6752
Gwari	35	22.7065	78.7005
Gwara	35	21.8205	78.9494
Gwarari	24	25.2468	74.6350
Gwar	39	30.4221	78.2321
Gwarauli	36	28.1690	77.9564
Gwaliora	36	27.4107	78.3388
Gwari	35	23.7703	79.4531
Gwari	35	23.2203	79.7054
Gwari	35	23.1352	79.7917
Gwari	36	27.0924	78.9680
Gwari	35	22.8011	79.0799
Gwari Khurd	35	22.8391	79.1555
Gwari Kalan	35	22.8385	79.1363
Gwaltoli	36	27.2585	79.0505
Gwari Danda	24	26.2635	77.1322
Gwari	35	21.9183	79.3660
Gwaron Ka Bas	24	27.7921	77.1563
Gwalipura	35	25.5527	77.3824
Gwaltoli	35	25.0593	79.4535
Gwari Umariya	35	22.5810	77.2439
Gwalipur	36	25.0266	83.1623
Gwari Kalan	35	22.6490	77.9300
Gwalia	35	25.5709	78.0301
Gwaltoli	36	25.4162	78.5600
Gwalari	36	24.4514	83.2785
Gwawali	35	25.3775	78.9671
Gwari	35	22.6693	79.6393
Gwari	35	22.7048	79.6453
Gwari	35	22.5458	79.7540
Gwalesan	10	28.6023	76.5687
Gwari	36	26.9986	81.1447
Gwalaheti	16	20.1901	79.6809
Gwalan Purwa	36	27.1459	81.6272
Gwarau	36	28.6448	78.7416
Gwalkjera	36	28.6373	78.7565
Gwarkhera	36	28.6376	78.8264
Gwartok	39	29.9731	79.0198
Gwalkuri	39	29.9367	79.0960
Gwalthi	39	29.9594	79.1803
Gwalkhil	39	29.9305	79.1411
Gwaligaon	39	29.8522	79.1354
Gwali	39	29.8358	79.1936
Gwaithaya	39	29.7806	79.1793
Gwalio Grant	36	27.1550	82.2566
Gwaliyan	12	33.2649	75.2653
Gwaren	12	33.4405	75.6666
Gwan	12	33.4661	75.7331
Gwarin	12	33.3737	75.6763
Gwari	12	33.3218	75.7308
Gwara	35	23.0990	80.3635
Gwara	35	23.1423	80.9402
Gwar	12	33.5276	75.8081
Gwari	12	33.0012	75.9225
Gwaltoli	35	22.7182	75.8918
Gwaria	35	22.5491	80.2395
Gwara	35	22.9169	80.2764
Gwari	35	22.7157	80.3423
Gwara	35	22.5055	80.3431
Gwalera	10	29.2426	76.9327
Gwal Chak	23	31.9541	75.8252
Gwali	37	21.7106	82.8048
Gwardhar	12	33.2922	76.1364
Gwari	11	33.0277	76.4426
Gwar	11	32.8692	76.1493
Gwar	11	32.8496	76.0282
Gwar	11	32.7946	76.1362
Gwar	11	32.7335	76.1233
Gwar	11	32.6216	76.0444
Gwar	11	32.5644	76.2210
Gwar	11	32.5456	76.1389
Gwar	11	32.5197	76.1587
Gwalnu	11	32.4608	76.0930
Gwar	11	32.4907	76.1343
Gwar	11	32.4806	76.2028
Gwar	11	32.3935	76.1381
Gwal Khora	11	32.3693	76.1748
Gwar	11	32.5240	76.3708
Gwar	11	32.4958	76.2806
Gwar	11	32.4840	76.2702
Gwali	11	32.4863	76.2732
Gwar	11	32.4924	76.3221
Gwar	11	32.4831	76.3379
Gwar	11	32.4880	76.3601
Gwar	11	32.4628	76.4024
Gwar	11	32.4596	76.3385
Gwar	11	32.4775	76.3166
Gwar	11	32.4485	76.3181
Gwar	11	32.4202	76.3684
Gwar	11	32.4478	76.4026
Gwar	11	32.4371	76.4564
Gwara	35	22.6859	81.6649
Gwali	11	32.9900	76.5061
Gwar	11	32.2976	76.6519
Gwalan	11	31.9384	76.8836
Gwahan	11	31.8639	76.9051
Gwahan	11	31.8425	76.8940
Gwali	11	31.8998	76.9033
Gwar	39	30.1376	78.8457
Gwar	39	30.1793	78.8676
Gwar	39	30.2486	78.9807
Gwari	39	29.9336	78.4574
Gwar Sangela	39	29.9796	78.7917
Gwarigaon	39	29.8678	78.9298
Gwilani	39	29.8502	78.7998
Gwalra	36	28.0265	78.0022
Gwalabagar	39	30.5106	79.2255
Gwal Bina	39	29.8829	79.2575
Gwali	39	29.8654	79.3720
Gwar Khata	39	29.9606	79.4973
Gwaldeh	39	29.6085	79.4121
Gwar Chak	39	29.4496	79.4794
Gwarjala	39	29.3111	79.6542
Gwar	39	29.9376	79.6068
Gwardhar	39	29.9402	79.6187
Gwaldeh	39	29.8970	79.5521
Gwariwan	39	29.9572	79.6592
Gwar	39	29.8970	79.7900
Gwar Bhelkot	39	29.8551	79.8773
Gwaljangal	39	29.9581	79.8833
Gwar	39	29.5966	79.7868
Gwari	39	29.7401	79.9121
Gwali	35	22.9651	76.5437
Gwala	35	22.9522	76.5335
Gwali Sitarampur	36	27.3865	80.6343
Gwali	36	27.3950	80.6118
Gwaratola	34	25.3698	85.4685
